"customer_number","customer_name","contact_last_name","contact_first_name","city","state","order_ym","required_ym","profit_each","cost_each","price_each","total_sale","office_state","office_city","buy_price","product_name","product_line","order_date","office_code","product_vendor"
363,"Online Diecast Creations Co.","Young","Dorothy","Nashua","NH",201506,201506,14.04,98.3,"","","MA","Boston",98.3,"1956 Porsche 356A Coupe","Classic Cars","2015-06-20",2,"Classic Metal Creations"
363,"Online Diecast Creations Co.","Young","Dorothy","Nashua","NH",201606,201606,81.43,98.58,"","","MA","Boston",98.58,"1952 Alpine Renault 1300","Classic Cars","2016-06-04",2,"Classic Metal Creations"
363,"Online Diecast Creations Co.","Young","Dorothy","Nashua","NH",201606,201606,38.4,103.42,"","","MA","Boston",103.42,"1962 LanciaA Delta 16V","Classic Cars","2016-06-04",2,"Second Gear Diecast"
363,"Online Diecast Creations Co.","Young","Dorothy","Nashua","NH",201606,201606,58.77,77.9,"","","MA","Boston",77.9,"1958 Setra Bus","Trucks and Buses","2016-06-04",2,"Welly Diecast Productions"
363,"Online Diecast Creations Co.","Young","Dorothy","Nashua","NH",201606,201606,43.17,58.33,"",2233,"MA","Boston",58.33,"1940 Ford Pickup Truck","Trucks and Buses","2016-06-04",2,"Studio M Art Models"
363,"Online Diecast Creations Co.","Young","Dorothy","Nashua","NH",201606,201606,31.85,60.62,"","","MA","Boston",60.62,"1937 Lincoln Berline","Vintage Cars","2016-06-04",2,"Motor City Art Classics"
363,"Online Diecast Creations Co.","Young","Dorothy","Nashua","NH",201606,201606,19.95,24.26,"","","MA","Boston",24.26,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","2016-06-04",2,"Studio M Art Models"
363,"Online Diecast Creations Co.","Young","Dorothy","Nashua","NH",201606,201606,62.29,58.48,"","","MA","Boston",58.48,"1932 Model A Ford J-Coupe","Vintage Cars","2016-06-04",2,"Autoart Studio Design"
363,"Online Diecast Creations Co.","Young","Dorothy","Nashua","NH",201606,201606,32.2,24.92,"","","MA","Boston",24.92,"1926 Ford Fire Engine","Trucks and Buses","2016-06-04",2,"Carousel DieCast Legends"
363,"Online Diecast Creations Co.","Young","Dorothy","Nashua","NH",201606,201606,86.07,72.56,"","","MA","Boston",72.56,"1928 Mercedes-Benz SSK","Vintage Cars","2016-06-04",2,"Gearbox Collectibles"
363,"Online Diecast Creations Co.","Young","Dorothy","Nashua","NH",201606,201606,39.52,60.78,"","","MA","Boston",60.78,"1913 Ford Model T Speedster","Vintage Cars","2016-06-04",2,"Carousel DieCast Legends"
363,"Online Diecast Creations Co.","Young","Dorothy","Nashua","NH",201606,201606,19.98,34.35,"","","MA","Boston",34.35,"1934 Ford V8 Coupe","Vintage Cars","2016-06-04",2,"Min Lin Diecast"
363,"Online Diecast Creations Co.","Young","Dorothy","Nashua","NH",201606,201606,29.32,60.74,"","","MA","Boston",60.74,"18th Century Vintage Horse Carriage","Vintage Cars","2016-06-04",2,"Red Start Diecast"
363,"Online Diecast Creations Co.","Young","Dorothy","Nashua","NH",201606,201606,3.98,22.57,"",531,"MA","Boston",22.57,"1939 Chevrolet Deluxe Coupe","Vintage Cars","2016-06-04",2,"Motor City Art Classics"
363,"Online Diecast Creations Co.","Young","Dorothy","Nashua","NH",201606,201606,20.16,20.61,"","","MA","Boston",20.61,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars","2016-06-04",2,"Classic Metal Creations"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201504,201504,66.15,95.34,"","","MA","Boston",95.34,"1968 Ford Mustang","Classic Cars","2015-04-05",2,"Autoart Studio Design"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201504,201504,35.22,75.16,"","","MA","Boston",75.16,"1968 Dodge Charger","Classic Cars","2015-04-05",2,"Welly Diecast Productions"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201504,201504,42.29,31.92,"","","MA","Boston",31.92,"1970 Plymouth Hemi Cuda","Classic Cars","2015-04-05",2,"Studio M Art Models"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201504,201504,39.15,58.73,"","","MA","Boston",58.73,"1969 Dodge Charger","Classic Cars","2015-04-05",2,"Welly Diecast Productions"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201504,201504,16.94,53.9,"","","MA","Boston",53.9,"1948 Porsche 356-A Roadster","Classic Cars","2015-04-05",2,"Gearbox Collectibles"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201504,201504,25.73,49.05,"","","MA","Boston",49.05,"1969 Dodge Super Bee","Classic Cars","2015-04-05",2,"Min Lin Diecast"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201504,201504,55.86,73.48,"","","MA","Boston",73.48,"1976 Ford Gran Torino","Classic Cars","2015-04-05",2,"Gearbox Collectibles"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201504,201504,16.98,16.23,"","","MA","Boston",16.23,"1982 Lamborghini Diablo","Classic Cars","2015-04-05",2,"Second Gear Diecast"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201504,201504,10.4,38.58,"","","MA","Boston",38.58,"1971 Alpine Renault 1600s","Classic Cars","2015-04-05",2,"Welly Diecast Productions"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201504,201504,25.28,98.3,"","","MA","Boston",98.3,"1956 Porsche 356A Coupe","Classic Cars","2015-04-05",2,"Classic Metal Creations"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201504,201504,40.43,32.33,"","","MA","Boston",32.33,"1961 Chevrolet Impala","Classic Cars","2015-04-05",2,"Classic Metal Creations"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201602,201602,52.04,77.27,"","","MA","Boston",77.27,"1980s Black Hawk Helicopter","Planes","2016-02-21",2,"Red Start Diecast"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201602,201602,22.61,34.25,"","","MA","Boston",34.25,"1900s Vintage Bi-Plane","Planes","2016-02-21",2,"Autoart Studio Design"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201602,201602,38.79,26.3,"","","MA","Boston",26.3,"1937 Horch 930V Limousine","Vintage Cars","2016-02-21",2,"Autoart Studio Design"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201602,201602,35.29,39.83,"","","MA","Boston",39.83,"HMS Bounty","Ships","2016-02-21",2,"Unimax Art Galleries"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201602,201602,16.89,32.77,"","","MA","Boston",32.77,"Boeing X-32A JSF","Planes","2016-02-21",2,"Motor City Art Classics"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201608,201608,96.43,98.58,"","","MA","Boston",98.58,"1952 Alpine Renault 1300","Classic Cars","2016-08-20",2,"Classic Metal Creations"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201608,201608,28.76,60.62,"","","MA","Boston",60.62,"1937 Lincoln Berline","Vintage Cars","2016-08-20",2,"Motor City Art Classics"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201608,201608,22.1,24.26,"","","MA","Boston",24.26,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","2016-08-20",2,"Studio M Art Models"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201608,201608,39.52,60.78,"","","MA","Boston",60.78,"1913 Ford Model T Speedster","Vintage Cars","2016-08-20",2,"Carousel DieCast Legends"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201608,201608,17.48,34.35,"","","MA","Boston",34.35,"1934 Ford V8 Coupe","Vintage Cars","2016-08-20",2,"Min Lin Diecast"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201608,201608,29.32,60.74,"","","MA","Boston",60.74,"18th Century Vintage Horse Carriage","Vintage Cars","2016-08-20",2,"Red Start Diecast"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201608,201608,22.82,57.54,"","","MA","Boston",57.54,"1917 Maxwell Touring Car","Vintage Cars","2016-08-20",2,"Exoto Designs"
379,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA",201608,201608,36.03,57.46,"","","MA","Boston",57.46,"1936 Chrysler Airflow","Vintage Cars","2016-08-20",2,"Second Gear Diecast"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201601,201601,79.29,98.58,"","","Chiyoda-Ku","Tokyo",98.58,"1952 Alpine Renault 1300","Classic Cars","2016-01-15",5,"Classic Metal Creations"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201601,201601,56.04,77.9,"","","Chiyoda-Ku","Tokyo",77.9,"1958 Setra Bus","Trucks and Buses","2016-01-15",5,"Welly Diecast Productions"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201601,201601,54.84,58.33,"","","Chiyoda-Ku","Tokyo",58.33,"1940 Ford Pickup Truck","Trucks and Buses","2016-01-15",5,"Studio M Art Models"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201601,201601,26.67,23.14,"","","Chiyoda-Ku","Tokyo",23.14,"1939 Cadillac Limousine","Vintage Cars","2016-01-15",5,"Studio M Art Models"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201601,201601,29.09,33.61,"",1254,"Chiyoda-Ku","Tokyo",33.61,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","2016-01-15",5,"Red Start Diecast"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201601,201601,40.46,46.53,"","","Chiyoda-Ku","Tokyo",46.53,"1982 Camaro Z28","Classic Cars","2016-01-15",5,"Carousel DieCast Legends"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201606,201606,48.76,68.98,"",4710,"Chiyoda-Ku","Tokyo",68.98,"1996 Moto Guzzi 1100i","Motorcycles","2016-06-23",5,"Highway 66 Mini Classics"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201606,201606,87.15,91.02,"","","Chiyoda-Ku","Tokyo",91.02,"2003 Harley-Davidson Eagle Drag Bike","Motorcycles","2016-06-23",5,"Red Start Diecast"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201606,201606,30.41,49,"","","Chiyoda-Ku","Tokyo",49,"P-51-D Mustang","Planes","2016-06-23",5,"Gearbox Collectibles"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201606,201606,24.23,24.23,"","","Chiyoda-Ku","Tokyo",24.23,"1936 Harley Davidson El Knucklehead","Motorcycles","2016-06-23",5,"Welly Diecast Productions"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201606,201606,36.06,60.86,"","","Chiyoda-Ku","Tokyo",60.86,"1997 BMW R 1100 S","Motorcycles","2016-06-23",5,"Autoart Studio Design"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201606,201606,39.4,66.73,"","","Chiyoda-Ku","Tokyo",66.73,"1928 British Royal Navy Airplane","Planes","2016-06-23",5,"Classic Metal Creations"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201606,201606,33.57,34.25,"","","Chiyoda-Ku","Tokyo",34.25,"1900s Vintage Bi-Plane","Planes","2016-06-23",5,"Autoart Studio Design"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201606,201606,26.55,46.91,"","","Chiyoda-Ku","Tokyo",46.91,"1912 Ford Model T Delivery Wagon","Vintage Cars","2016-06-23",5,"Min Lin Diecast"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201606,201606,31.56,26.3,"","","Chiyoda-Ku","Tokyo",26.3,"1937 Horch 930V Limousine","Vintage Cars","2016-06-23",5,"Autoart Studio Design"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201606,201606,24.32,48.64,"","","Chiyoda-Ku","Tokyo",48.64,"1940 Ford Delivery Sedan","Vintage Cars","2016-06-23",5,"Carousel DieCast Legends"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201606,201606,27.98,29.34,"","","Chiyoda-Ku","Tokyo",29.34,"Corsair F4U ( Bird Cage)","Planes","2016-06-23",5,"Second Gear Diecast"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201606,201606,19.34,34,"","","Chiyoda-Ku","Tokyo",34,"The Schooner Bluenose","Ships","2016-06-23",5,"Autoart Studio Design"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201606,201606,47.07,39.83,"","","Chiyoda-Ku","Tokyo",39.83,"HMS Bounty","Ships","2016-06-23",5,"Unimax Art Galleries"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201606,201606,28.19,33.97,"",3108,"Chiyoda-Ku","Tokyo",33.97,"The USS Constitution Ship","Ships","2016-06-23",5,"Red Start Diecast"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201606,201606,30.36,36.27,"","","Chiyoda-Ku","Tokyo",36.27,"American Airlines: MD-11S","Planes","2016-06-23",5,"Second Gear Diecast"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201606,201606,16.89,32.77,"","","Chiyoda-Ku","Tokyo",32.77,"Boeing X-32A JSF","Planes","2016-06-23",5,"Motor City Art Classics"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201608,201609,57.41,89.14,"",5862,"Chiyoda-Ku","Tokyo",89.14,"1969 Corvair Monza","Classic Cars","2016-08-26",5,"Welly Diecast Productions"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201608,201609,57.1,83.05,"","","Chiyoda-Ku","Tokyo",83.05,"1969 Ford Falcon","Classic Cars","2016-08-26",5,"Second Gear Diecast"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201608,201609,62.83,68.3,"","","Chiyoda-Ku","Tokyo",68.3,"1903 Ford Model A","Vintage Cars","2016-08-26",5,"Unimax Art Galleries"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201608,201609,24.2,67.56,"",2294,"Chiyoda-Ku","Tokyo",67.56,"Collectable Wooden Train","Trains","2016-08-26",5,"Carousel DieCast Legends"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201608,201609,27.28,91.92,"","","Chiyoda-Ku","Tokyo",91.92,"1970 Triumph Spitfire","Classic Cars","2016-08-26",5,"Min Lin Diecast"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201608,201609,26.33,52.66,"","","Chiyoda-Ku","Tokyo",52.66,"1904 Buick Runabout","Vintage Cars","2016-08-26",5,"Exoto Designs"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201608,201609,19.66,82.34,102,3774,"Chiyoda-Ku","Tokyo",82.34,"18th century schooner","Ships","2016-08-26",5,"Carousel DieCast Legends"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201608,201609,19.32,37.49,"","","Chiyoda-Ku","Tokyo",37.49,"1962 City of Detroit Streetcar","Trains","2016-08-26",5,"Classic Metal Creations"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201608,201609,31.18,43.3,"","","Chiyoda-Ku","Tokyo",43.3,"The Mayflower","Ships","2016-08-26",5,"Studio M Art Models"
398,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo",201611,201611,19.28,21.75,"","","Chiyoda-Ku","Tokyo",21.75,"1936 Mercedes Benz 500k Roadster","Vintage Cars","2016-11-22",5,"Red Start Diecast"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201411,201411,55.69,55.7,"","","NY","NYC",55.7,"1957 Chevy Pickup","Trucks and Buses","2014-11-04",3,"Exoto Designs"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201411,201411,39.29,101.51,"","","NY","NYC",101.51,"1998 Chrysler Plymouth Prowler","Classic Cars","2014-11-04",3,"Gearbox Collectibles"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201411,201411,24.27,32.36,"","","NY","NYC",32.36,"1970 Dodge Coronet","Classic Cars","2014-11-04",3,"Highway 66 Mini Classics"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201411,201411,36.67,69.78,"","","NY","NYC",69.78,"1992 Porsche Cayenne Turbo Silver","Classic Cars","2014-11-04",3,"Exoto Designs"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201411,201411,32.4,68.29,"","","NY","NYC",68.29,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses","2014-11-04",3,"Highway 66 Mini Classics"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201505,201505,113.58,98.58,"","","NY","NYC",98.58,"1952 Alpine Renault 1300","Classic Cars","2015-05-20",3,"Classic Metal Creations"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201505,201505,40.53,60.78,"","","NY","NYC",60.78,"1913 Ford Model T Speedster","Vintage Cars","2015-05-20",3,"Carousel DieCast Legends"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201505,201505,25.61,34.35,"","","NY","NYC",34.35,"1934 Ford V8 Coupe","Vintage Cars","2015-05-20",3,"Min Lin Diecast"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201505,201505,40.84,60.74,"","","NY","NYC",60.74,"18th Century Vintage Horse Carriage","Vintage Cars","2015-05-20",3,"Red Start Diecast"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201505,201505,22.82,57.54,"","","NY","NYC",57.54,"1917 Maxwell Touring Car","Vintage Cars","2015-05-20",3,"Exoto Designs"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201505,201505,38.96,57.46,"","","NY","NYC",57.46,"1936 Chrysler Airflow","Vintage Cars","2015-05-20",3,"Second Gear Diecast"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201606,201606,46.24,85.68,"",3298,"NY","NYC",85.68,"1972 Alfa Romeo GTA","Classic Cars","2016-06-21",3,"Motor City Art Classics"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201606,201606,48.83,91.92,"",5067,"NY","NYC",91.92,"1970 Triumph Spitfire","Classic Cars","2016-06-21",3,"Min Lin Diecast"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201606,201606,23.7,52.66,"","","NY","NYC",52.66,"1904 Buick Runabout","Vintage Cars","2016-06-21",3,"Exoto Designs"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201606,201606,36.86,82.34,"","","NY","NYC",82.34,"18th century schooner","Ships","2016-06-21",3,"Carousel DieCast Legends"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201606,201606,16.98,37.49,"","","NY","NYC",37.49,"1962 City of Detroit Streetcar","Trains","2016-06-21",3,"Classic Metal Creations"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201606,201606,30.32,43.3,"","","NY","NYC",43.3,"The Mayflower","Ships","2016-06-21",3,"Studio M Art Models"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201606,201606,33.04,51.09,"","","NY","NYC",51.09,"The Titanic","Ships","2016-06-21",3,"Carousel DieCast Legends"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201606,201606,29.79,53.63,"","","NY","NYC",53.63,"The Queen Mary","Ships","2016-06-21",3,"Welly Diecast Productions"
424,"Classic Legends Inc.","Hernandez","Maria","NYC","NY",201606,201606,15.84,33.29,"","","NY","NYC",33.29,"Pont Yacht","Ships","2016-06-21",3,"Unimax Art Galleries"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201501,201501,64.65,77.27,"","","NY","NYC",77.27,"1980s Black Hawk Helicopter","Planes","2015-01-16",3,"Red Start Diecast"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201501,201501,26.72,34.25,"","","NY","NYC",34.25,"1900s Vintage Bi-Plane","Planes","2015-01-16",3,"Autoart Studio Design"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201501,201501,26.3,26.3,"","","NY","NYC",26.3,"1937 Horch 930V Limousine","Vintage Cars","2015-01-16",3,"Autoart Studio Design"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201501,201501,25.25,29.34,"","","NY","NYC",29.34,"Corsair F4U ( Bird Cage)","Planes","2015-01-16",3,"Second Gear Diecast"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201501,201501,37.11,39.83,"","","NY","NYC",39.83,"HMS Bounty","Ships","2015-01-16",3,"Unimax Art Galleries"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201501,201501,17.96,68.8,"","","NY","NYC",68.8,"America West Airlines B757-200","Planes","2015-01-16",3,"Motor City Art Classics"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201501,201501,27.4,36.27,"","","NY","NYC",36.27,"American Airlines: MD-11S","Planes","2015-01-16",3,"Second Gear Diecast"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201501,201501,7.45,32.77,"","","NY","NYC",32.77,"Boeing X-32A JSF","Planes","2015-01-16",3,"Motor City Art Classics"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201504,201504,27.35,32.95,"","","NY","NYC",32.95,"1957 Vespa GS150","Motorcycles","2015-04-03",3,"Studio M Art Models"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201504,201504,61.01,69.93,"","","NY","NYC",69.93,"1957 Corvette Convertible","Classic Cars","2015-04-03",3,"Classic Metal Creations"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201607,201607,22.81,49,"","","NY","NYC",49,"P-51-D Mustang","Planes","2016-07-04",3,"Gearbox Collectibles"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201607,201607,40.49,66.73,"","","NY","NYC",66.73,"1928 British Royal Navy Airplane","Planes","2016-07-04",3,"Classic Metal Creations"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201607,201607,33.32,36.22,"","","NY","NYC",36.22,"1900s Vintage Tri-Plane","Planes","2016-07-04",3,"Unimax Art Galleries"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201607,201607,19.98,66.92,"","","NY","NYC",66.92,"1997 BMW F650 ST","Motorcycles","2016-07-04",3,"Exoto Designs"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201607,201607,35.08,33.02,"",2724,"NY","NYC",33.02,"1928 Ford Phaeton Deluxe","Vintage Cars","2016-07-04",3,"Highway 66 Mini Classics"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201607,201607,8.72,27.06,"","","NY","NYC",27.06,"1930 Buick Marquette Phaeton","Vintage Cars","2016-07-04",3,"Studio M Art Models"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201607,201607,21.92,51.15,"","","NY","NYC",51.15,"American Airlines: B767-300","Planes","2016-07-04",3,"Min Lin Diecast"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201607,201607,39.15,59.33,"","","NY","NYC",59.33,"ATA: B757-300","Planes","2016-07-04",3,"Highway 66 Mini Classics"
447,"Gift Ideas Corp.","Lewis","Dan","Glendale","CT",201607,201607,20,54.4,"","","NY","NYC",54.4,"F/A 18 Hornet 1/72","Planes","2016-07-04",3,"Motor City Art Classics"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201512,201512,70.95,77.27,"","","CA","San Francisco",77.27,"1980s Black Hawk Helicopter","Planes","2015-12-11",1,"Red Start Diecast"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201512,201512,35.47,49,"","","CA","San Francisco",49,"P-51-D Mustang","Planes","2015-12-11",1,"Gearbox Collectibles"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201512,201512,28.46,66.73,"","","CA","San Francisco",66.73,"1928 British Royal Navy Airplane","Planes","2015-12-11",1,"Classic Metal Creations"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201512,201512,25.9,37.32,"","","CA","San Francisco",37.32,"1960 BSA Gold Star DBD34","Motorcycles","2015-12-11",1,"Highway 66 Mini Classics"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201512,201512,32.08,29.34,"","","CA","San Francisco",29.34,"Corsair F4U ( Bird Cage)","Planes","2015-12-11",1,"Second Gear Diecast"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201512,201512,36.22,36.22,"","","CA","San Francisco",36.22,"1900s Vintage Tri-Plane","Planes","2015-12-11",1,"Unimax Art Galleries"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201512,201512,32.97,66.92,"","","CA","San Francisco",66.92,"1997 BMW F650 ST","Motorcycles","2015-12-11",1,"Exoto Designs"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201512,201512,29.58,33.02,"",3130,"CA","San Francisco",33.02,"1928 Ford Phaeton Deluxe","Vintage Cars","2015-12-11",1,"Highway 66 Mini Classics"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201512,201512,9.6,27.06,"","","CA","San Francisco",27.06,"1930 Buick Marquette Phaeton","Vintage Cars","2015-12-11",1,"Studio M Art Models"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201512,201512,40.19,51.15,"","","CA","San Francisco",51.15,"American Airlines: B767-300","Planes","2015-12-11",1,"Min Lin Diecast"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201512,201512,21.95,68.8,"","","CA","San Francisco",68.8,"America West Airlines B757-200","Planes","2015-12-11",1,"Motor City Art Classics"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201512,201512,39.15,59.33,"","","CA","San Francisco",59.33,"ATA: B757-300","Planes","2015-12-11",1,"Highway 66 Mini Classics"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201512,201512,21.6,54.4,76,3344,"CA","San Francisco",54.4,"F/A 18 Hornet 1/72","Planes","2015-12-11",1,"Motor City Art Classics"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201512,201512,29.62,36.27,"","","CA","San Francisco",36.27,"American Airlines: MD-11S","Planes","2015-12-11",1,"Second Gear Diecast"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201601,201601,31.41,60.78,"","","CA","San Francisco",60.78,"1913 Ford Model T Speedster","Vintage Cars","2016-01-14",1,"Carousel DieCast Legends"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201601,201601,24.99,34.35,"","","CA","San Francisco",34.35,"1934 Ford V8 Coupe","Vintage Cars","2016-01-14",1,"Min Lin Diecast"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201601,201601,23.04,60.74,"","","CA","San Francisco",60.74,"18th Century Vintage Horse Carriage","Vintage Cars","2016-01-14",1,"Red Start Diecast"
450,"The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA",201601,201601,33.72,57.54,"","","CA","San Francisco",57.54,"1917 Maxwell Touring Car","Vintage Cars","2016-01-14",1,"Exoto Designs"
